month_id,country_id,run,rf_logit
407,40,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,41,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,42,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,43,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,47,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,48,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,49,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,50,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,52,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,53,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,54,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,55,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,56,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,57,Period_2_CutOff_201311_Prediction_201401.csv,-0.8500391599923383
407,67,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,69,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,70,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,73,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,74,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,76,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,78,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,79,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,80,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,81,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,120,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,154,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,155,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,156,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,157,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,158,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,159,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,160,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,161,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,162,Period_2_CutOff_201311_Prediction_201401.csv,0.0
407,163,Period_2_CutOff_201311_Prediction_201401.csv,0.0
